code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
501,,,2.23,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,2.23,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,2.23,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
235,,,2.23,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.32,,,PZA,0.00025
239,,,2.23,5,"CUCHARA DE 6""",,,2,0.32,,,PZA,0.01875
25,,,2.23,5,WINCHE DE 500 Kg,,,1,0.16,,,PZA,0.1875
304,,,2.23,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.32,,,PZA,0.02375
333,,,2.23,5,PALA RECTANGULAR,,,2,0.32,,,PZA,0.11625
74,,,2.23,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.16,,,PZA,0.15625
2.24,,,,2,Desmontaje de soporte losetas existentes,,,,1,0.28,8,SG,
141,,,2.24,4,FABRICADOR 1RA,,,1,28.5714284497864,,,Horas,1.4425
2,,,2.24,4,AYUDANTE,,,2,57.1428568995729,,,Horas,1.04625
501,,,2.24,4,PLANIFICADOR,,,0.13,3.71428556223305,,,Horas,2.3325
502,,,2.24,4,SUPERVISOR DE SEGURIDAD,,,0.25,7.14285711244661,,,Horas,2.3325
533,,,2.24,4,CAPATAZ,,,0.5,14.2857142248932,,,Horas,2.0625
1007,,,2.24,5,EXTENSION ELECTRICA 100 MTS,,,1,28.5714284497864,,,SG,0.15625
1163,,,2.24,5,CARETA FACIAL,,,1,28.5714284497864,,,SG,0.125
293,,,2.24,5,"ESMERIL DE 7""",,,1,28.5714284497864,,,SG,0.51125
2.25,,,,2,Montaje de Ladrillo Refractario,,,,1500,70,8,PZA,
1125,,,2.25,4,ALBAÑIL REFRACTARIO,,,1,0.114285714285714,,,Horas,1.4425
2,,,2.25,4,AYUDANTE,,,2,0.228571428571429,,,Horas,1.04625
501,,,2.25,4,PLANIFICADOR,,,0.13,1.48571423121861E-02,,,Horas,2.3325
502,,,2.25,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.85714285714286E-02,,,Horas,2.3325
533,,,2.25,4,CAPATAZ,,,0.5,5.71428571428571E-02,,,Horas,2.0625
1021,,,2.25,5,PATECLA ,,,1,0.114285714285714,,,PZA,0.0875
1086,,,2.25,5,MECATE,,,20,2.28571428571429,,,PZA,0.01625
235,,,2.25,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.228571428571429,,,PZA,0.025
239,,,2.25,5,"CUCHARA DE 6""",,,2,0.228571428571429,,,PZA,0.01875
304,,,2.25,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.228571428571429,,,PZA,0.02375
333,,,2.25,5,PALA RECTANGULAR,,,2,0.228571428571429,,,PZA,0.11625
74,,,2.25,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.114285714285714,,,PZA,0.15625
2.26,,,,2,Montaje de cinta de amianto (protección de tubo),,,,60,100,8,ML,
501,,,2.26,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,2.26,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,2.26,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
721,,,2.26,4,AISLADOR,,,1,0.08,,,Horas,1.4425
1400,,,2.26,5,HERRAMIENTAS MENORES ,,,2,0.16,,,ML,0.2625
2.27,,,,2,"Encofrado y Vaciado de cemento refractario en pared frontal, incluye brocales en hogar, y sellos en unión de paredes y cortina de fuego",,,,6,0.75,8,M3,
2131,,,2.27,3,ANIME E=2 cms LAMINA 2 x 1 Mts,,,1,1,,,LAM,7.98
4390,,,2.27,3,CARTON PIEDRA 4MM 1.20X2.40,,,1,1,,,PZA,18.63
1125,,,2.27,4,ALBAÑIL REFRACTARIO,,,1,10.6666666666667,,,Horas,1.4425
2,,,2.27,4,AYUDANTE,,,3,32,,,Horas,1.04625
501,,,2.27,4,PLANIFICADOR,,,0.13,1.38666661580404,,,Horas,2.3325
502,,,2.27,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.66666666666667,,,Horas,2.3325
533,,,2.27,4,CAPATAZ,,,0.5,5.33333333333333,,,Horas,2.0625
1007,,,2.27,5,EXTENSION ELECTRICA 100 MTS,,,1,10.6666666666667,,,M3,0.15625
1127,,,2.27,5,ILUMINACION PROVISIONAL,,,1,10.6666666666667,,,M3,0.1875
1415,,,2.27,5,"TENAZA CRESCENT 7"" ",,,1,10.6666666666667,,,M3,0.02375
239,,,2.27,5,"CUCHARA DE 6""",,,2,21.3333333333333,,,M3,0.01875
304,,,2.27,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,21.3333333333333,,,M3,0.02375
333,,,2.27,5,PALA RECTANGULAR,,,2,21.3333333333333,,,M3,0.11625
74,,,2.27,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,10.6666666666667,,,M3,0.15625
%*M,,,2.27,6,TRANSPORTE DE MATERIALES ( 1%),,,,,,,%,10
2.28,,,,2,"Montaje de fibra cerámica 24""x36""",,,,160,80,8,PZA,
1125,,,2.28,4,ALBAÑIL REFRACTARIO,,,1,0.1,,,Horas,1.4425
2,,,2.28,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,2.28,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,2.28,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,2.28,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1021,,,2.28,5,PATECLA ,,,1,0.1,,,PZA,0.0875
1086,,,2.28,5,MECATE,,,20,2,,,PZA,0.01625
1415,,,2.28,5,"TENAZA CRESCENT 7"" ",,,1,0.1,,,PZA,0.02375
666,,,2.28,5,CARRUCHA DE 2 RUEDAS,,,1,0.1,,,PZA,0.325
2.29,,,,2,Montaje de forro metálico y tranque en ángulo,,,,90,10,8,M2,
141,,,2.29,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,2.29,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,2.29,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,2.29,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,2.29,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1014,,,2.29,5,ESLINGAS DE CARGA,,,1,0.8,,,M2,0.25
1021,,,2.29,5,PATECLA ,,,1,0.8,,,M2,0.0875
1043,,,2.29,5,GRILLETE ,,,2,1.6,,,M2,0.03125
1086,,,2.29,5,MECATE,,,25,20,,,M2,0.01625
1087,,,2.29,5,GUAYA PARA IZAJE,,,1,0.8,,,M2,0.3125
1163,,,2.29,5,CARETA FACIAL,,,1,0.8,,,M2,0.125
432,,,2.29,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,M2,1
443,,,2.29,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.8,,,M2,0.22625
666,,,2.29,5,CARRUCHA DE 2 RUEDAS,,,1,0.8,,,M2,0.325
2.30,,,,2,Aplicación de soldadura en varilla 6010 y 7018 de 1/8”,,,,55,14,8,ML,
2,,,2.30,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,2.30,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,2.30,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,2.30,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,2.30,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,2.30,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,2.30,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,2.30,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,2.30,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,2.30,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,2.30,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,2.30,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,2.30,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,2.30,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
2.31,,,,2,Armado de andamios tipo tubulares,,,,60,50.052,8,ML,
2,,,2.31,4,AYUDANTE,,,2,0.319667557641738,,,Horas,1.04625
501,,,2.31,4,PLANIFICADOR,,,0.13,2.07783904845661E-02,,,Horas,2.3325
502,,,2.31,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.99584447052172E-02,,,Horas,2.3325
533,,,2.31,4,CAPATAZ,,,0.5,7.99168894104344E-02,,,Horas,2.0625
646,,,2.31,4,ANDAMIEROS,,,1,0.159833778820869,,,Horas,1.3775
1050,,,2.31,5,"LLAVE AJUSTABLE 12"" LOBSTER",,,2,0.319667557641738,,,ML,0.03625
666,,,2.31,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.159833778820869,,,ML,0.325
2.32,,,,2,Suministro y alquiler de andamios tipo tubulares,,,,20,1,8,DIA,
1259,,,2.32,5,ARNES CON ESLINGA,,,2,16,,,DIA,0.5
1332,,,2.32,5,ABRAZADERAS PARA ANDAMIOS TUBULARES,,,20,160,,,DIA,0.025
1358,,,2.32,5,ANDAMIO TUBULAR (ML),,,60,480,,,DIA,0.1125
64,,,2.32,5,TABLA PARA ANDAMIOS,,,2,16,,,DIA,0.0325
2.33,,,,2,Desarmado de andamios tipo tubulares,,,,60,60,8,ML,
2,,,2.33,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.04625
501,,,2.33,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,2.33,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,2.33,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
646,,,2.33,4,ANDAMIEROS,,,1,0.133333333333333,,,Horas,1.3775
1050,,,2.33,5,"LLAVE AJUSTABLE 12"" LOBSTER",,,2,0.266666666666667,,,ML,0.03625
666,,,2.33,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.133333333333333,,,ML,0.325
3.1,,,,2,Desmontaje de forro metálico,,,,150,14,8,M2,
141,,,3.1,4,FABRICADOR 1RA,,,1,0.571428571428571,,,Horas,1.4425
2,,,3.1,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,3.1,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,3.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,3.1,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
1021,,,3.1,5,PATECLA ,,,1,0.571428571428571,,,M2,0.0875
1043,,,3.1,5,GRILLETE ,,,2,1.14285714285714,,,M2,0.03125
1086,,,3.1,5,MECATE,,,25,14.2857142857143,,,M2,0.01625
1087,,,3.1,5,GUAYA PARA IZAJE,,,1,0.571428571428571,,,M2,0.3125
1163,,,3.1,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
432,,,3.1,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.571428571428571,,,M2,1
443,,,3.1,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.571428571428571,,,M2,0.22625
666,,,3.1,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.571428571428571,,,M2,0.325
3.2,,,,2,"Desmontaje de fibra cerámica 24""x36""",,,,270,80,8,PZA,
2,,,3.2,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,3.2,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,3.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,3.2,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
721,,,3.2,4,AISLADOR,,,1,0.1,,,Horas,1.4425
1400,,,3.2,5,HERRAMIENTAS MENORES ,,,2,0.2,,,PZA,0.2625
288,,,3.2,5,CARRETILLA PARA CONSTRUCCION,,,1,0.1,,,PZA,0.15625
3.3,,,,2,Desmontaje de cemento refractario en paredes laterales,,,,8,1,8,M3,
1125,,,3.3,4,ALBAÑIL REFRACTARIO,,,1,8,,,Horas,1.4425
2,,,3.3,4,AYUDANTE,,,3,24,,,Horas,1.04625
501,,,3.3,4,PLANIFICADOR,,,0.13,1.03999996185303,,,Horas,2.3325
502,,,3.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,2,,,Horas,2.3325
533,,,3.3,4,CAPATAZ,,,0.5,4,,,Horas,2.0625
1140,,,3.3,5,MARTILLO ELECTRICO 15KG,,,1,8,,,M3,2
1258,,,3.3,5,EXTENSION ELECTRICA 25 MTS,,,1,8,,,M3,0.15625
1416,,,3.3,5,MANDARRIA 2 KG,,,2,16,,,M3,0.10625
170,,,3.3,5,CINCEL PUNTA PLANA 1'' X 10'',,,2,16,,,M3,0.01625
247,,,3.3,5,PIQUETA BELLOTA 5932-A,,,2,16,,,M3,0.09875
304,,,3.3,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,16,,,M3,0.02375
333,,,3.3,5,PALA RECTANGULAR,,,2,16,,,M3,0.11625
74,,,3.3,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,8,,,M3,0.15625
3.4,,,,2,Desmontaje de losetas refractarias,,,,1550,60,8,PZA,
1125,,,3.4,4,ALBAÑIL REFRACTARIO,,,1,0.133333333333333,,,Horas,1.4425
2,,,3.4,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.04625
501,,,3.4,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,3.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,3.4,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1416,,,3.4,5,MANDARRIA 2 KG,,,1,0.133333333333333,,,PZA,0.10625
170,,,3.4,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,0.133333333333333,,,PZA,0.01625
74,,,3.4,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.133333333333333,,,PZA,0.15625
3.5,,,,2,Desmontaje de Ladrillo Refractario,,,,550,80,8,PZA,
1125,,,3.5,4,ALBAÑIL REFRACTARIO,,,1,0.1,,,Horas,1.4425
2,,,3.5,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,3.5,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,3.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,3.5,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1416,,,3.5,5,MANDARRIA 2 KG,,,1,0.1,,,PZA,0.10625
170,,,3.5,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,0.1,,,PZA,0.01625
74,,,3.5,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.1,,,PZA,0.15625
3.6,,,,2,"Desmontaje de tubería Ø 3 ¼"" ASTME 192 (longitud indicada por CAPCA)",,,,64,60,8,PZA,
141,,,3.6,4,FABRICADOR 1RA,,,1,0.133333333333333,,,Horas,1.4425
2,,,3.6,4,AYUDANTE,,,3,0.4,,,Horas,1.04625
501,,,3.6,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,3.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,3.6,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1007,,,3.6,5,EXTENSION ELECTRICA 100 MTS,,,1,0.133333333333333,,,PZA,0.15625
1086,,,3.6,5,MECATE,,,20,2.66666666666667,,,PZA,0.01625
1127,,,3.6,5,ILUMINACION PROVISIONAL (REFLECTOR),,,1,0.133333333333333,,,PZA,0.1875
432,,,3.6,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.133333333333333,,,PZA,1
666,,,3.6,5,CARRUCHA DE 2 RUEDAS,,,1,0.133333333333333,,,PZA,0.325
3.7,,,,2,Preparación de plantillas tubería Ø 3 ¼”,,,,35,8,8,PZA,
141,,,3.7,4,FABRICADOR 1RA,,,1,1,,,Horas,1.4425
2,,,3.7,4,AYUDANTE,,,2,2,,,Horas,1.04625
501,,,3.7,4,PLANIFICADOR,,,0.13,0.129999995231628,,,Horas,2.3325
502,,,3.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.25,,,Horas,2.3325
533,,,3.7,4,CAPATAZ,,,0.5,0.5,,,Horas,2.0625
69,,,3.7,4,SOLDADOR DE 1RA,,,1,1,,,Horas,1.3775
1001,,,3.7,5,MOTORTOOL,,,1,1,,,PZA,0.375
1007,,,3.7,5,EXTENSION ELECTRICA 100 MTS,,,1,1,,,PZA,0.15625
1049,,,3.7,5,CABLE PINZA 25 MTRS,,,1,1,,,PZA,0.71875
1115,,,3.7,5,ESMERIL RECTO,,,1,1,,,PZA,0.49875
1138,,,3.7,5,EXTENSION 440 VOLTS ,,,1,1,,,PZA,0.5
202,,,3.7,5,CARETA PARA SOLDAR CON VISERA,,,1,1,,,PZA,0.0625
295,,,3.7,5,SOLDADORA 225 AMP 110/220V,,,1,1,,,PZA,3.125
326,,,3.7,5,"TRONZADORA DE 14""",,,1,1,,,PZA,0.5
895,,,3.7,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,1,,,PZA,0.71875
3.8,,,,2,Desencolillado en colectores,,,,64,85,8,PZA,
141,,,3.8,4,FABRICADOR 1RA,,,1,9.41176470588235E-02,,,Horas,1.4425
2,,,3.8,4,AYUDANTE,,,3,0.282352941176471,,,Horas,1.04625
501,,,3.8,4,PLANIFICADOR,,,0.13,1.22352936688591E-02,,,Horas,2.3325
502,,,3.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.35294117647059E-02,,,Horas,2.3325
533,,,3.8,4,CAPATAZ,,,0.5,4.70588235294118E-02,,,Horas,2.0625
1007,,,3.8,5,EXTENSION ELECTRICA 100 MTS,,,2,0.188235294117647,,,PZA,0.15625
1115,,,3.8,5,ESMERIL RECTO,,,1,9.41176470588235E-02,,,PZA,0.49875
1127,,,3.8,5,ILUMINACION PROVISIONAL,,,1,9.41176470588235E-02,,,PZA,0.1875
1221,,,3.8,5,BOTADORES ,,,1,9.41176470588235E-02,,,PZA,0.125
1416,,,3.8,5,MANDARRIA 2 KG,,,1,9.41176470588235E-02,,,PZA,0.10625
170,,,3.8,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,9.41176470588235E-02,,,PZA,0.01625
432,,,3.8,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,9.41176470588235E-02,,,PZA,1
666,,,3.8,5,CARRUCHA DE 2 RUEDAS,,,1,9.41176470588235E-02,,,PZA,0.325
3.9,,,,2,Limpieza de huecos en colectores,,,,64,80,8,PZA,
141,,,3.9,4,FABRICADOR 1RA,,,1,0.1,,,Horas,1.4425
2,,,3.9,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,3.9,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,3.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,3.9,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1001,,,3.9,5,MOTORTOOL,,,1,0.1,,,PZA,0.375
1007,,,3.9,5,EXTENSION ELECTRICA 100 MTS,,,2,0.2,,,PZA,0.15625
1127,,,3.9,5,ILUMINACION PROVISIONAL,,,1,0.1,,,PZA,0.1875
1424,,,3.9,5,BRUÑIDOR DE ORIFICIOS,,,1,0.1,,,PZA,0.3125
3.10,,,,2,"Corte, limpieza y preparación de punta tubería nueva",,,,192,100,8,PUNTA,
141,,,3.10,4,FABRICADOR 1RA,,,1,0.08,,,Horas,1.4425
2,,,3.10,4,AYUDANTE,,,2,0.16,,,Horas,1.04625
501,,,3.10,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,3.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,3.10,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
1001,,,3.10,5,MOTORTOOL,,,1,0.08,,,PUNTA,0.375
1007,,,3.10,5,EXTENSION ELECTRICA 100 MTS,,,1,0.08,,,PUNTA,0.15625
1115,,,3.10,5,ESMERIL RECTO,,,1,0.08,,,PUNTA,0.49875
1250,,,3.10,5,TRONZADORA INDUSTRIAL,,,1,0.08,,,PUNTA,1
3.11,,,,2,Preparación y montaje de tubería Ø 3 ¼” ASTME 192,,,,64,35,8,PZA,
141,,,3.11,4,FABRICADOR 1RA,,,1,0.228571428571429,,,Horas,1.4425
2,,,3.11,4,AYUDANTE,,,2,0.457142857142857,,,Horas,1.04625
501,,,3.11,4,PLANIFICADOR,,,0.13,2.97142846243722E-02,,,Horas,2.3325
502,,,3.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,5.71428571428571E-02,,,Horas,2.3325
533,,,3.11,4,CAPATAZ,,,0.5,0.114285714285714,,,Horas,2.0625
69,,,3.11,4,SOLDADOR DE 1RA,,,0.1,2.28571431977408E-02,,,Horas,1.3775
765,,,3.11,4,MONTADOR,,,1,0.228571428571429,,,Horas,1.4425
1021,,,3.11,5,PATECLA ,,,1,0.228571428571429,,,PZA,0.0875
1049,,,3.11,5,CABLE PINZA 25 MTRS,,,0.1,2.28571428571429E-02,,,PZA,0.71875
1086,,,3.11,5,MECATE,,,20,4.57142857142857,,,PZA,0.01625
1127,,,3.11,5,ILUMINACION PROVISIONAL,,,1,0.228571428571429,,,PZA,0.1875
1138,,,3.11,5,EXTENSION 440 VOLTS ,,,0.1,2.28571428571429E-02,,,PZA,0.5
1201,,,3.11,5,REACHER 1.5 TON,,,1,0.228571428571429,,,PZA,0.375
1258,,,3.11,5,EXTENSION ELECTRICA 25 MTS,,,1,0.228571428571429,,,PZA,0.15625
202,,,3.11,5,CARETA PARA SOLDAR CON VISERA,,,0.1,2.28571428571429E-02,,,PZA,0.0625
236,,,3.11,5,"NIVEL DE 3 BURBUJAS 14""",,,1,0.228571428571429,,,PZA,0.02875
295,,,3.11,5,SOLDADORA 225 AMP 110/220V,,,0.1,2.28571428571429E-02,,,PZA,3.125
895,,,3.11,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,2.28571428571429E-02,,,PZA,0.71875
3.12,,,,2,Soldadura TIG en tubería Ø 3 ¼” ASTME 192” (tubería-tubería),,,,270,12,8,PEGAS,
2,,,3.12,4,AYUDANTE,,,1,0.666666666666667,,,Horas,1.04625
501,,,3.12,4,PLANIFICADOR,,,0.13,8.66666634877523E-02,,,Horas,2.3325
502,,,3.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.166666666666667,,,Horas,2.3325
533,,,3.12,4,CAPATAZ,,,0.5,0.333333333333333,,,Horas,2.0625
696,,,3.12,4,ARGONERO,,,1,0.666666666666667,,,Horas,3.8275
1001,,,3.12,5,MOTORTOOL,,,1,0.666666666666667,,,PEGAS,0.375
1007,,,3.12,5,EXTENSION ELECTRICA 100 MTS,,,2,1.33333333333333,,,PEGAS,0.15625
1049,,,3.12,5,CABLE PINZA 25 MTRS,,,1,0.666666666666667,,,PEGAS,0.71875
1068,,,3.12,5,EQUIPO DE ARGON,,,1,0.666666666666667,,,PEGAS,0.75
1127,,,3.12,5,ILUMINACION PROVISIONAL,,,1,0.666666666666667,,,PEGAS,0.1875
1138,,,3.12,5,EXTENSION 440 VOLTS ,,,1,0.666666666666667,,,PEGAS,0.5
1202,,,3.12,5,"ESMERIL 4""",,,1,0.666666666666667,,,PEGAS,0.34375
202,,,3.12,5,CARETA PARA SOLDAR CON VISERA,,,1,0.666666666666667,,,PEGAS,0.0625
295,,,3.12,5,SOLDADORA 225 AMP 110/220V,,,1,0.666666666666667,,,PEGAS,3.125
895,,,3.12,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.666666666666667,,,PEGAS,0.71875
3.13,,,,2,Soldadura TIG de tubería Ø 3 ¼” ASTME 192 en colector” (tubería-colector) según procedimiento aprobado por CAPCA,,,,270,12,8,PEGAS,
2,,,3.13,4,AYUDANTE,,,1,0.666666666666667,,,Horas,1.04625
501,,,3.13,4,PLANIFICADOR,,,0.13,8.66666634877523E-02,,,Horas,2.3325
502,,,3.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.166666666666667,,,Horas,2.3325
533,,,3.13,4,CAPATAZ,,,0.5,0.333333333333333,,,Horas,2.0625
696,,,3.13,4,ARGONERO,,,1,0.666666666666667,,,Horas,3.8275
1001,,,3.13,5,MOTORTOOL,,,1,0.666666666666667,,,PEGAS,0.375
1007,,,3.13,5,EXTENSION ELECTRICA 100 MTS,,,2,1.33333333333333,,,PEGAS,0.15625
1049,,,3.13,5,CABLE PINZA 25 MTRS,,,1,0.666666666666667,,,PEGAS,0.71875
1068,,,3.13,5,EQUIPO DE ARGON,,,1,0.666666666666667,,,PEGAS,0.75
1127,,,3.13,5,ILUMINACION PROVISIONAL,,,1,0.666666666666667,,,PEGAS,0.1875
1138,,,3.13,5,EXTENSION 440 VOLTS ,,,1,0.666666666666667,,,PEGAS,0.5
1202,,,3.13,5,"ESMERIL 4""",,,1,0.666666666666667,,,PEGAS,0.34375
202,,,3.13,5,CARETA PARA SOLDAR CON VISERA,,,1,0.666666666666667,,,PEGAS,0.0625
295,,,3.13,5,SOLDADORA 225 AMP 110/220V,,,1,0.666666666666667,,,PEGAS,3.125
895,,,3.13,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.666666666666667,,,PEGAS,0.71875
3.14,,,,2,"Fabricación de soportes tipo bastón para tubería (barra Acero Inox ¾”),",,,,270,50,8,PZA,
141,,,3.14,4,FABRICADOR 1RA,,,1,0.16,,,Horas,1.4425
2,,,3.14,4,AYUDANTE,,,1,0.16,,,Horas,1.04625
501,,,3.14,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,3.14,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,3.14,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
1007,,,3.14,5,EXTENSION ELECTRICA 100 MTS,,,1,0.16,,,PZA,0.15625
1163,,,3.14,5,CARETA FACIAL,,,1,0.16,,,PZA,0.125
326,,,3.14,5,"TRONZADORA DE 14""",,,1,0.16,,,PZA,0.5
432,,,3.14,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.16,,,PZA,1
666,,,3.14,5,CARRUCHA DE 2 RUEDAS,,,1,0.16,,,PZA,0.325
3.15,,,,2,"Fabricación de anclajes con ojo chino para tubería (lamina Acero Inox 3/8""),",,,,270,40,8,PZA,
5205,,,3.15,3,CONSUMIBLES DE PLASMA,,,0.007,0.007,,,UND,30
141,,,3.15,4,FABRICADOR 1RA,,,1,0.2,,,Horas,1.4425
2,,,3.15,4,AYUDANTE,,,1,0.2,,,Horas,1.04625
501,,,3.15,4,PLANIFICADOR,,,0.13,2.59999990463257E-02,,,Horas,2.3325
