code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
002217,,,2.1.3,4,MECANICO 1RA,,,1,1.33333333333333,,,Horas,1.6425,13.14
2.1.4,,,2.1,2,"DESMONTAJE, MODIFICACION Y REUBICACION DE TUBERIA DE NPS 6"" Y VALVULA ANEXA. INCLUYE S/T/I DE 01 VALVULA SWING CHECK DE NPS 6"" EN ACERO AL CARBONO Y 02 VALVULAS DE COMPUERTA RATING 150 LBS EN ACERO AL CARBONO, CON TORNILLERIA Y EMPACADURA.",,,,3,3,8,ML,,
001298,,,2.1.4,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,0.66666666,0.66666666,,,Pza,1.6496,
001329,,,2.1.4,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,0.33333333,0.33333333,,,Pza,3.4724,
001353,,,2.1.4,3,ELECTRODO E 6010 ARCO ELECT PARA AC DIAM 1/8 X L 350 MM,,,1.66666666666667,1.66666666666667,,,kg,4.0751,
001358,,,2.1.4,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,1.66666666666667,1.66666666666667,,,kg,4.0267,
011582,,,2.1.4,3,"EMPACADURA ESPIROMETALICA 6"" RATING 150 PSI ARO METALIC",,,2,2,,,Pza,65,
001692,,,2.1.4,3,FORMULA MECANICA SQ 70-6  ACEITE PENETRANTE,,,0.333333333,0.333333333,,,Lata,5.6686,
003432,,,2.1.4,3,TORNILLO H/N HEX 3/4 X 4 PLG G-5,,,13.3333333333333,13.3333333333333,,,Pza,1.29,
014942,,,2.1.4,3,"TUBERIA AC SC D NOMI 6"" SCH 40 LONG 5,8 M A-53",,,0.166666666666667,0.166666666666667,,,Pza,633,
003755,,,2.1.4,3,"TUERCA ASTM A-194 GR 2H 3/4""",,,13.3333333333333,13.3333333333333,,,Pza,1,
014428,,,2.1.4,3,"VALVULA CHECK BRONCE 6"" EXTREMOS ROSCADOS NPT",,,0.3333333,0.3333333,,,Pza,350,
015590,,,2.1.4,3,"VALVULA TIPO COMPUERTA 6"" RATING 150 PSI CUERPO EN ACER",,,0.66666666,0.66666666,,,Pza,1120,
000529,,,2.1.4,3,"BRIDA SLIP ON 6"" ASTM A-105 RATING #150",,,0.6666666,0.6666666,,,Pza,63,
001532,,,2.1.4,4,FABRICADOR 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
000307,,,2.1.4,4,AYUDANTE,,,2,5.33333333333333,,,Horas,1.19125,9.53
003014,,,2.1.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,2.1.4,4,CAPATAZ,,,1,2.66666666666667,,,Horas,2.2075,17.66
002998,,,2.1.4,4,SOLDADOR DE 1ERA,,,1,2.66666666666667,,,Horas,1.56875,12.55
002217,,,2.1.4,4,MECANICO 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
004570,,,2.1.4,5,EXTENSION ELECTRICA-ESTANDAR,,,1,2.66666666666667,,,Horas,0.17125,1.37
008265,,,2.1.4,5,JUEGO DE DADOS CUD 3/4 PULG 23 PZA,,,1,2.66666666666667,,,Horas,0.25,2
015788,,,2.1.4,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,2.66666666666667,,,Horas,0.125,1
004759,,,2.1.4,5,JUEGO LLAVES DE GOLPE,,,1,2.66666666666667,,,Horas,0.09125,0.73
004736,,,2.1.4,5,CARRETILLA DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.15625,1.25
004658,,,2.1.4,5,SOLDADORA ELECTRICA-450 DC,,,0.25,0.666666666666667,,,Horas,5.125,41
004757,,,2.1.4,5,CUERPO DE ANDAMIO,,,1,2.66666666666667,,,Horas,0.1875,1.5
004562,,,2.1.4,5,ESMERIL 7´´-VARIOS,,,1,2.66666666666667,,,Horas,0.51125,4.09
2.1.5,,,2.1,2,"DESMONTAR 01 VALVULA TIPO MARIPOSA MANUAL DE NPS 3"" Y 1 VALVULA TIPO MARIPOSA MANUAL DE NPS 4"". INCLUYE 2,5 MTS DE TUBERIA DE NPS 4"" Y 2,5 MTS DE TUBERIA DE NPS 3"".",,,,2,3,8,PZA,,
000834,,,2.1.5,3,CEPILLO DE ALAMBRE TIPO COPA PARA ESMERIL DIAM 7 PLG PA,,,0.5,0.5,,,Pza,9.5909,
011550,,,2.1.5,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.25,0.25,,,CIL,37.2873,
001298,,,2.1.5,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,1,1,,,Pza,1.6496,
001329,,,2.1.5,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,0.5,0.5,,,Pza,3.4724,
001353,,,2.1.5,3,ELECTRODO E 6010 ARCO ELECT PARA AC DIAM 1/8 X L 350 MM,,,1.5,1.5,,,kg,4.0751,
001692,,,2.1.5,3,FORMULA MECANICA SQ 70-6  ACEITE PENETRANTE,,,0.5,0.5,,,Lata,5.6686,
001714,,,2.1.5,3,GAS PROPANO (RECARGA),,,2.25,2.25,,,kg,0.5,
001532,,,2.1.5,4,FABRICADOR 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
000307,,,2.1.5,4,AYUDANTE,,,2,5.33333333333333,,,Horas,1.19125,9.53
003014,,,2.1.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,2.1.5,4,CAPATAZ,,,1,2.66666666666667,,,Horas,2.2075,17.66
002217,,,2.1.5,4,MECANICO 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
004570,,,2.1.5,5,EXTENSION ELECTRICA-ESTANDAR,,,1,2.66666666666667,,,Horas,0.17125,1.37
008265,,,2.1.5,5,JUEGO DE DADOS CUD 3/4 PULG 23 PZA,,,1,2.66666666666667,,,Horas,0.25,2
015788,,,2.1.5,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,2.66666666666667,,,Horas,0.125,1
013361,,,2.1.5,5,"LLAVE DE GOLPE 2""",,,1,2.66666666666667,,,Horas,0.09125,0.73
004602,,,2.1.5,5,SOLDADORA ELECTRICA-CD/DC 250,,,0.25,0.666666666666667,,,Horas,5.125,41
004557,,,2.1.5,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,2.66666666666667,,,Horas,0.995,7.96
004562,,,2.1.5,5,ESMERIL 7´´-VARIOS,,,1,2.66666666666667,,,Horas,0.51125,4.09
2.1.6,,,2.1,2,"AMPLIACION DEL TANQUE DE MIEL TERCERA. S/T/I DE LAMINA DE ACERO AL CARBONO ASTM A-36 ESPESOR 1/4"". MEDIDAS SEGÚN PLANO SUMINISTRADO POR CEPSA.",,,,457,188.888,8,KG,,
011550,,,2.1.6,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,2.1881838074398E-03,2.1881838074398E-03,,,CIL,37.2873,
001298,,,2.1.6,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,1.09409190371991E-02,1.09409190371991E-02,,,Pza,1.6496,
001329,,,2.1.6,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,6.5645514223195E-03,6.5645514223195E-03,,,Pza,3.4724,
001353,,,2.1.6,3,ELECTRODO E 6010 ARCO ELECT PARA AC DIAM 1/8 X L 350 MM,,,2.18818380743982E-02,2.18818380743982E-02,,,kg,4.0751,
001358,,,2.1.6,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,2.18818380743982E-02,2.18818380743982E-02,,,kg,4.0267,
001714,,,2.1.6,3,GAS PROPANO (RECARGA),,,1.96936542669584E-02,1.96936542669584E-02,,,kg,0.5,
001938,,,2.1.6,3,"LAMINA AC RECTANGULAR ANCHO 1,2 M ESP 6 MM LONG 2,4 M A",,,7.6586433260394E-03,7.6586433260394E-03,,,Pza,230,
001532,,,2.1.6,4,FABRICADOR 1RA,,,1,4.23531403758828E-02,,,Horas,1.6425,13.14
