code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
001336,,,2.2,4,ELECTRICISTA DE 1a,,,1,1.33333333333333,,,Horas,1.6425,13.14
000307,,,2.2,4,AYUDANTE,,,1,1.33333333333333,,,Horas,1.19125,9.53
003014,,,2.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,2.2,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
004556,,,2.2,5,JUEGO DESTORNILLADOR-6PZA,,,1,1.33333333333333,,,Horas,0.13625,1.09
007953,,,2.2,5,ALICATE ELECTRICISTA,,,1,1.33333333333333,,,Horas,0.025,0.2
004755,,,2.2,5,ESCALERA TIPO TIJERA,,,1,1.33333333333333,,,Horas,0.5,4
3,,,,1,NIVEL 2,,,,,,,,,
3.1,,,3,2,CORTE Y DESMONTAJE DE PLATAFORMA PARA FACILIDADES DURANTE LA MANIOBRA (INCLUYE INSTALACIÒN DE BARANDAS PARA CERRAMIENTOS POR SEGURIDAD),,,,14.4,6,8,M2,,
011550,,,3.1,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.138888888888889,0.138888888888889,,,CIL,37.2873,
001299,,,3.1,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.277777777777778,0.277777777777778,,,Pza,1.1513,
001714,,,3.1,3,GAS PROPANO (RECARGA),,,0.625,0.625,,,KG,0.3496,
014435,,,3.1,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,3.47222222222222,3.47222222222222,,,m,0.85,
001532,,,3.1,4,FABRICADOR 1RA,,,2,2.66666666666667,,,Horas,1.6425,13.14
000307,,,3.1,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,3.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,3.1,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
008135,,,3.1,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,2.66666666666667,,,Horas,0.3125,2.5
004658,,,3.1,5,SOLDADORA ELECTRICA-450 DC,,,1,1.33333333333333,,,Horas,5.125,41
004557,,,3.1,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1.33333333333333,,,Horas,0.995,7.96
004561,,,3.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,1.33333333333333,,,Horas,0.34375,2.75
3.2,,,3,2,DESACOPLE Y MOVILIZACIÒN (20 METROS) DE SECCIONES DE DUCTOS RECTANGULARES CON DIMENSIONES ENTRE 600X1000 ,,,,1,2,8,PZA,,
011550,,,3.2,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.25,0.25,,,CIL,37.2873,
001299,,,3.2,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,1,1,,,Pza,1.1513,
001714,,,3.2,3,GAS PROPANO (RECARGA),,,1,1,,,KG,0.3496,
001532,,,3.2,4,FABRICADOR 1RA,,,1,4,,,Horas,1.6425,13.14
000307,,,3.2,4,AYUDANTE,,,2,8,,,Horas,1.19125,9.53
003014,,,3.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.49625,19.97
000767,,,3.2,4,CAPATAZ,,,0.5,2,,,Horas,2.2075,17.66
002291,,,3.2,4,MONTADOR,,,1,4,,,Horas,1.6425,13.14
015788,,,3.2,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,4,,,Horas,0.125,1
004557,,,3.2,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,4,,,Horas,0.995,7.96
004561,,,3.2,5,ESMERIL  4.1/2´´-VARIOS,,,1,4,,,Horas,0.34375,2.75
4,,,,1,NIVEL 3,,,,,,,,,
4.1,,,4,2,CORTE Y DESMONTAJE DE PLATAFORMA PARA FACILIDADES DURANTE LA MANIOBRA (INCLUYE INSTALACIÒN DE BARANDAS PARA CERRAMIENTOS POR SEGURIDAD),,,,19.25,6,8,M2,,
011550,,,4.1,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.138888888888889,0.138888888888889,,,CIL,37.2873,
001299,,,4.1,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.277777777777778,0.277777777777778,,,Pza,1.1513,
001714,,,4.1,3,GAS PROPANO (RECARGA),,,0.625,0.625,,,KG,0.3496,
014435,,,4.1,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,3.47222222222222,3.47222222222222,,,m,0.85,
001532,,,4.1,4,FABRICADOR 1RA,,,2,2.66666666666667,,,Horas,1.6425,13.14
000307,,,4.1,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,4.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,4.1,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
008135,,,4.1,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,2.66666666666667,,,Horas,0.3125,2.5
004658,,,4.1,5,SOLDADORA ELECTRICA-450 DC,,,1,1.33333333333333,,,Horas,5.125,41
004557,,,4.1,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1.33333333333333,,,Horas,0.995,7.96
004561,,,4.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,1.33333333333333,,,Horas,0.34375,2.75
4.2,,,4,2,"CORTE Y DESMONTAJE DE BAJANTES DE ACERO INOXIDABLE ENTRE ETAPAS DE Ø10"" CON LONGITUD DE 2 METROS",,,,2,3,8,PZA,,
001299,,,4.2,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,1,1,,,Pza,1.1513,
001532,,,4.2,4,FABRICADOR 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
000307,,,4.2,4,AYUDANTE,,,2,5.33333333333333,,,Horas,1.19125,9.53
003014,,,4.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,4.2,4,CAPATAZ,,,0.5,1.33333333333333,,,Horas,2.2075,17.66
008135,,,4.2,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,5.33333333333333,,,Horas,0.3125,2.5
004555,,,4.2,5,CORTADORA DE PLASMA,,,1,2.66666666666667,,,Horas,7.2375,57.9
004561,,,4.2,5,ESMERIL  4.1/2´´-VARIOS,,,1,2.66666666666667,,,Horas,0.34375,2.75
4.3,,,4,2,CORTE Y DESMONTAJE DE LAMINAS DE NORAL Y PERILES ASOCIADOS A PANTALLAS Y ALEROS ,,,,61,30,8,M2,,
001299,,,4.3,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,8.19672131147541E-02,8.19672131147541E-02,,,Pza,1.1513,
014435,,,4.3,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,1.63934426229508,1.63934426229508,,,m,0.85,
000307,,,4.3,4,AYUDANTE,,,2,0.533333333333333,,,Horas,1.19125,9.53
003014,,,4.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.66666666666667E-02,,,Horas,2.49625,19.97
000767,,,4.3,4,CAPATAZ,,,0.5,0.133333333333333,,,Horas,2.2075,17.66
002291,,,4.3,4,MONTADOR,,,2,0.533333333333333,,,Horas,1.6425,13.14
015788,,,4.3,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,0.266666666666667,,,Horas,0.125,1
004561,,,4.3,5,ESMERIL  4.1/2´´-VARIOS,,,1,0.266666666666667,,,Horas,0.34375,2.75
4.4,,,4,2,CORTE Y DESMONTAJE DE COLUMNA HEB 300 PARA FACILIDADES DURANTE MANIOBRA,,,,6,3.4,8,ML,,
011550,,,4.4,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,4.16666666666667E-02,4.16666666666667E-02,,,CIL,37.2873,
001299,,,4.4,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.666666666666667,0.666666666666667,,,Pza,1.1513,
001714,,,4.4,3,GAS PROPANO (RECARGA),,,0.333333333333333,0.333333333333333,,,KG,0.3496,
014435,,,4.4,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,8.33333333333333,8.33333333333333,,,m,0.85,
001532,,,4.4,4,FABRICADOR 1RA,,,2,4.70588222094474,,,Horas,1.6425,13.14
000307,,,4.4,4,AYUDANTE,,,2,4.70588222094474,,,Horas,1.19125,9.53
003014,,,4.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.588235277618092,,,Horas,2.49625,19.97
000767,,,4.4,4,CAPATAZ,,,0.5,1.17647055523618,,,Horas,2.2075,17.66
008135,,,4.4,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,4.70588222094474,,,Horas,0.3125,2.5
004557,,,4.4,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,2.35294111047237,,,Horas,0.995,7.96
004561,,,4.4,5,ESMERIL  4.1/2´´-VARIOS,,,1,2.35294111047237,,,Horas,0.34375,2.75
5,,,,1,NIVEL 4,,,,,,,,,
5.1,,,5,2,"CORTE Y DESMONTAJE DE TUBERÌA DE 38"" DE ACERO INOXIDABLE ASOCIADA AL EQUIPO",,,,10,3,8,ML,,
001299,,,5.1,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.5,0.5,,,Pza,1.1513,
014435,,,5.1,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,10,10,,,m,0.85,
001532,,,5.1,4,FABRICADOR 1RA,,,1,2.66666666666667,,,Horas,1.6425,13.14
000307,,,5.1,4,AYUDANTE,,,2,5.33333333333333,,,Horas,1.19125,9.53
003014,,,5.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,5.1,4,CAPATAZ,,,0.5,1.33333333333333,,,Horas,2.2075,17.66
002291,,,5.1,4,MONTADOR,,,1,2.66666666666667,,,Horas,1.6425,13.14
008135,,,5.1,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,5.33333333333333,,,Horas,0.3125,2.5
004555,,,5.1,5,CORTADORA DE PLASMA,,,1,2.66666666666667,,,Horas,7.2375,57.9
004561,,,5.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,2.66666666666667,,,Horas,0.34375,2.75
5.2,,,5,2,CORTE Y DESMONTAJE DE PLATAFORMA PARA FACILIDADES DURANTE LA MANIOBRA (INCLUYE INSTALACIÒN DE BARANDAS PARA CERRAMIENTOS POR SEGURIDAD),,,,8.88,6,8,M2,,
011550,,,5.2,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.138888888888889,0.138888888888889,,,CIL,37.2873,
001299,,,5.2,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.277777777777778,0.277777777777778,,,Pza,1.1513,
001714,,,5.2,3,GAS PROPANO (RECARGA),,,0.625,0.625,,,KG,0.3496,
014435,,,5.2,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,3.47222222222222,3.47222222222222,,,m,0.85,
001532,,,5.2,4,FABRICADOR 1RA,,,2,2.66666666666667,,,Horas,1.6425,13.14
000307,,,5.2,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,5.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,5.2,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
008135,,,5.2,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,2.66666666666667,,,Horas,0.3125,2.5
