code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
3,,,,1,"LEVANTAMIENTO TOPOGRÁFICO DE 170 M2 PARA NIVELES DE DRENAJE DE SISTEMA DE RECOLECCIÓN Y DESCARGA DE AGUAS DE LLUVIA DE PATIO CENTRAL DE BATERÍA DE SILOS
DE ALMACENAMIENTO DE FRIJOL DE SOJA.INCLUYE; PLANIMETRIA, ALTIMETRIA, TOPOGRAFIA Y MODIFICADA.",,,,,,,,,
004736,,,5.5,5,CARRETILLA DE ALBAÑILERIA,,,1,0.571428571428571,,,Horas,0.15625,1.25
5.6,,,5,2,CONSTRUCCION DE BASE DE PIEDRA PICADA #1 PARA ASIENTO DE FUNDACIONES Y LOSA DE PISO.,,,,0.35,3,8,M3,,
008006,,,5.6,3,PIEDRA PICADA M3,,,1,1,,,M3,35,
000307,,,5.6,4,AYUDANTE,,,4,10.6666666666667,,,Horas,1.19125,9.53
003014,,,5.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,5.6,4,CAPATAZ,,,0.5,1.33333333333333,,,Horas,2.2075,17.66
004741,,,5.6,5,PALA RECTANGULAR ALBAÑILERIA,,,2,5.33333333333333,,,Horas,0.11625,0.93
004736,,,5.6,5,CARRETILLA DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.15625,1.25
5.7,,,5,2,"SUMINISTRO, PREPARACION Y COLOCACION DE ACERO DE REFUERZO Fy 4200 kgf/cm2, UTILIZANDO CABILLA No.3 A No.7, PARA LA CONSTRUCCION DE FUNDACIONES Y TANQUILLAS .",,,,30,60,8,KG,,
000120,,,5.7,3,ALAMBRE LISO CAL 17 (kg),,,3.33333333333333E-02,3.33333333333333E-02,,,kg,2.3338,
001299,,,5.7,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,6.66666666666667E-02,6.66666666666667E-02,,,Pza,1.1513,
000573,,,5.7,3,CABILLA ESTRIADA AC REDONDA DIAMETRO 1/2 PLG LONG 6 M A,,,0.166666666666667,0.166666666666667,,,Pza,7.1856,
000307,,,5.7,4,AYUDANTE,,,3,0.4,,,Horas,1.19125,9.53
000125,,,5.7,4,ALBAÑIL DE 1a,,,1,0.133333333333333,,,Horas,1.56875,12.55
003014,,,5.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.49625,19.97
000767,,,5.7,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.2075,17.66
004570,,,5.7,5,EXTENSION ELECTRICA-ESTANDAR,,,2,0.266666666666667,,,Horas,0.17125,1.37
004740,,,5.7,5,"TENAZA 8""",,,2,0.266666666666667,,,Horas,0.02375,0.19
013820,,,5.7,5,"CIZALLA MANUAL 24""",,,1,0.133333333333333,,,Horas,0.125,1
004561,,,5.7,5,ESMERIL  4.1/2´´-VARIOS,,,1,0.133333333333333,,,Horas,0.34375,2.75
5.8,,,5,2,"ENCOFRADO DE MADERA TIPO RECTO, ACABADO CORRIENTE CORRESPONDIENTE A TANQUILLA.",,,,5,5,8,M2,,
000954,,,5.8,3,CLAVO ACERO 2 PLG LISO PUNTA AZUL,,,0.151515151515151,0.151515151515151,,,kg,9.0418,
000957,,,5.8,3,CLAVO ACERO P/MADERA 2 1/2 X 10 PLG,,,0.246212121212121,0.246212121212121,,,kg,3.4259,
000120,,,5.8,3,ALAMBRE LISO CAL 17 (kg),,,0.227272727272727,0.227272727272727,,,kg,2.3338,
001308,,,5.8,3,"DISCO DE CORTE PARA MADERA DIAMETRO 7""",,,0.227272727272727,0.227272727272727,,,Pza,5.25,
002090,,,5.8,3,LISTON DE MADERA (MTS),,,1.38636363636364,1.38636363636364,,,m,1.4925,
016460,,,5.8,3,TABLA DE MADERA 3.00X0.20,,,1.43939393939394,1.43939393939394,,,PZA,16.67,
000577,,,5.8,3,CABILLA ESTRIADA AC REDONDA DIAMETRO 3/8 PLG LONG 6 M A,,,0.151515151515151,0.151515151515151,,,Pza,5.0357,
000307,,,5.8,4,AYUDANTE,,,3,4.8,,,Horas,1.19125,9.53
003014,,,5.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.4,,,Horas,2.49625,19.97
000767,,,5.8,4,CAPATAZ,,,1,1.6,,,Horas,2.2075,17.66
012040,,,5.8,4,CARPINTERO DE 1a,,,1,1.6,,,Horas,1.56875,12.55
004570,,,5.8,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1.6,,,Horas,0.17125,1.37
004735,,,5.8,5,MARTILLO CARPINTERO,,,1,1.6,,,Horas,0.0225,0.18
011544,,,5.8,5,SERRUCHO,,,1,1.6,,,Horas,0.025,0.2
TA-023,,,5.8,5,SIERRA CINTA CIRCULAR SABI,,,1,1.6,,,Horas,0.235,1.88
004740,,,5.8,5,"TENAZA 8""",,,1,1.6,,,Horas,0.02375,0.19
5.9,,,5,2,"SUMINISTRO,TRANSPORTE Y COLOCACIÓN DE CONCRETO f´c 250 PARA CONSTRUCCIÓN DE TANQUILLA DE DRENAJE.",,,,0.7,3,8,M3,,
000821,,,5.9,3,"CEMENTO GRIS (SACO DE 42,5 kg)",,,9.62962962962963,9.62962962962963,,,Saco,20,
008006,,,5.9,3,PIEDRA PICADA M3,,,0.666666666666667,0.666666666666667,,,M3,35,
007865,,,5.9,3,ARENA LAVADA M3,,,0.62962962962963,0.62962962962963,,,M3,35,
000307,,,5.9,4,AYUDANTE,,,3,8,,,Horas,1.19125,9.53
000125,,,5.9,4,ALBAÑIL DE 1a,,,1,2.66666666666667,,,Horas,1.56875,12.55
003014,,,5.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,5.9,4,CAPATAZ,,,0.5,1.33333333333333,,,Horas,2.2075,17.66
004741,,,5.9,5,PALA RECTANGULAR ALBAÑILERIA,,,4,10.6666666666667,,,Horas,0.11625,0.93
004736,,,5.9,5,CARRETILLA DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.15625,1.25
008479,,,5.9,5,CEPILLO DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.0625,0.5
008138,,,5.9,5,TOBO DE ALBAÑILERIA,,,2,5.33333333333333,,,Horas,0.01875,0.15
004728,,,5.9,5,TROMPO MEZCLADOR DE CONCRETO,,,1,2.66666666666667,,,Horas,4.375,35
004730,,,5.9,5,VIBRADOR DE CONCRETO CON MANGUERA,,,1,2.66666666666667,,,Horas,1.875,15
5.10,,,5,2,"SUMINISTRO, TRANSPORTE Y COLOCACION DE TAPA DE REJA PARA
TANQUILLA. INCLUYE APLICACIÓN DE FONDO Y PINTURA.",,,,30,60,8,KG,,
001532,,,5.10,4,FABRICADOR 1RA,,,0.5,6.66666666666667E-02,,,Horas,1.6425,13.14
000307,,,5.10,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.19125,9.53
003014,,,5.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.49625,19.97
000767,,,5.10,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.2075,17.66
