code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
A.11,,,A,2,"MONTAJE DE OCHO (8) PERNOS M83 X 2690 MM SAE  4340 CON ROSCA Ø 3"" POR AMBOS LADOS",,,,8,6,8,PZA,,
015246,,,A.11,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,A.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,A.11,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
004570,,,A.11,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1.33333333333333,,,Horas,0.17125,1.37
001817,,,A.11,5,ILUMINACION 400W UNIVERSAL,,,1,1.33333333333333,,,Horas,0.125,1
004746,,,A.11,5,KIT DE HERRAMIENTAS MENORES,,,1,1.33333333333333,,,Horas,0.2625,2.1
008044,,,A.11,5,LLAVE PARA TUBO 36 PULG,,,2,2.66666666666667,,,Horas,0.0875,0.7
004731,,,A.11,5,MANDARRIA 2KG,,,1,1.33333333333333,,,Horas,0.03125,0.25
007981,,,A.11,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,1.33333333333333,,,Horas,0.325,2.6
A.12,,,A,2,"MONTAJE  DE OCHO TUERCAS (08) Ø 3"" GRADO 5 PARA PERNOS DE ANCLAJE DE BASES DEL REDUCTOR ",,,,8,6,8,PZA,,
015246,,,A.12,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,A.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,A.12,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
004570,,,A.12,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1.33333333333333,,,Horas,0.17125,1.37
001817,,,A.12,5,ILUMINACION 400W UNIVERSAL,,,1,1.33333333333333,,,Horas,0.125,1
004746,,,A.12,5,KIT DE HERRAMIENTAS MENORES,,,1,1.33333333333333,,,Horas,0.2625,2.1
008044,,,A.12,5,LLAVE PARA TUBO 36 PULG,,,2,2.66666666666667,,,Horas,0.0875,0.7
004731,,,A.12,5,MANDARRIA 2KG,,,1,1.33333333333333,,,Horas,0.03125,0.25
007981,,,A.12,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,1.33333333333333,,,Horas,0.325,2.6
A.13,,,A,2,"MONTAJE  DE OCHO TUERCAS (08) Ø 3"" GRADO 2 PARA PERNOS DE ANCLAJE DE BASES DEL REDUCTOR ",,,,8,6,8,PZA,,
015246,,,A.13,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,A.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,A.13,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
004570,,,A.13,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1.33333333333333,,,Horas,0.17125,1.37
001817,,,A.13,5,ILUMINACION 400W UNIVERSAL,,,1,1.33333333333333,,,Horas,0.125,1
004746,,,A.13,5,KIT DE HERRAMIENTAS MENORES,,,1,1.33333333333333,,,Horas,0.2625,2.1
